""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"path"
"88"	"K12056|environmental information processing; membrane transport; secretion system"	219.894962475539	-1.37603577004303	0.874470155974103	-1.57356515901931	0.115588013329672	0.172806382477925	"K12056"	NA	NA	NA	"K12056_NA_NA_NA"
"89"	"K06221|unclassified; metabolism; others"	409.994288495563	-1.42273889832654	0.605972911611786	-2.34785890765693	0.0188816721953505	0.0379149029635066	"K06221"	NA	NA	NA	"K06221_NA_NA_NA"
"90"	"K09900|unclassified; poorly characterized; function unknown"	950.990566762356	3.06950978697815	0.886787561287393	3.46138119317099	0.00053741126649477	0.00160209396426743	"K09900"	NA	NA	NA	"K09900_NA_NA_NA"
"91"	"K09903|metabolism; nucleotide metabolism; pyrimidine metabolism"	15198.4058063243	1.41190496547457	0.234766018790766	6.01409425753787	1.80895238143147e-09	1.9534082910278e-08	"K09903"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	"K09903_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"
"92"	"K09902|unclassified; poorly characterized; function unknown"	1144.15449616931	0.37011612582558	0.54346184312502	0.681034244644178	0.495849822211714	0.578186508556833	"K09902"	NA	NA	NA	"K09902_NA_NA_NA"
"93"	"K09904|unclassified; poorly characterized; function unknown"	522.477706279015	2.85590780577899	0.817948949711171	3.49154773875246	0.000480230638256248	0.00144957731290761	"K09904"	NA	NA	NA	"K09904_NA_NA_NA"
"94"	"K09907|unclassified; poorly characterized; function unknown"	642.28283861103	1.77983745275385	0.914136878835021	1.94701416599894	0.0515330363582098	0.0864741057279741	"K09907"	NA	NA	NA	"K09907_NA_NA_NA"
"95"	"K09906|unclassified; poorly characterized; function unknown"	952.989476871792	0.785054363553579	0.561076197804463	1.39919384679935	0.161754861271396	0.228619629725391	"K09906"	NA	NA	NA	"K09906_NA_NA_NA"
"96"	"K03234|genetic information processing; translation; translation factors"	1.11520189744763	5.82486765452644	2.97198288684024	1.9599263778801	0.0500043960097389	0.0845469990544839	"K03234"	"Environmental Information Processing"	"Signal transduction"	" AMPK signaling pathway"	"K03234_Environmental Information Processing_Signal transduction_ AMPK signaling pathway"
"97"	"K00773|unclassified; genetic information processing; translation proteins"	14812.5798673869	1.43908119417013	0.235236871725683	6.11758345370402	9.50050101582726e-10	1.20594097460945e-08	"K00773"	NA	NA	NA	"K00773_NA_NA_NA"
"98"	"K00772|metabolism; amino acid metabolism; cysteine and methionine metabolism"	3818.7550056821	0.728077136657988	0.302547269004555	2.40649052643416	0.0161066217647809	0.0328813862889304	"K00772"	"Metabolism"	"Amino acid metabolism"	" Cysteine and methionine metabolism"	"K00772_Metabolism_Amino acid metabolism_ Cysteine and methionine metabolism"
"99"	"K00777|unclassified; metabolism; others"	70.9554626140511	-0.446071246938492	1.34510913174046	-0.33162457707897	0.740172759007149	0.800710216131676	"K00777"	NA	NA	NA	"K00777_NA_NA_NA"
"100"	"K06313|unclassified; cellular processes and signaling; germination"	394.68113743404	-2.25896179296167	1.18292224227559	-1.9096452093217	0.0561789099904067	0.0932793627163722	"K06313"	NA	NA	NA	"K06313_NA_NA_NA"
"101"	"K06315|genetic information processing; transcription; transcription factors"	8.20162800267703	0.723790151388845	2.90114026285986	0.249484714908391	0.802985862916503	0.852391640903586	"K06315"	NA	NA	NA	"K06315_NA_NA_NA"
"102"	"K05574|metabolism; energy metabolism; oxidative phosphorylation"	55.2666033991671	-1.35340614525492	1.87834844268056	-0.720529862565594	0.471198820078478	0.555047619335135	"K05574"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K05574_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"103"	"K10201|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	36.8592036982731	-0.363800047189405	1.94787118943003	-0.186768020988009	0.851842521239473	0.888235932185099	"K10201"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K10201_Environmental Information Processing_Membrane transport_ ABC transporters"
"104"	"K07176|unclassified; cellular processes and signaling; signal transduction mechanisms"	0.163233837755229	4.20294009283464	2.98168750728613	1.40958436541865	0.158662446207786	NA	"K07176"	NA	NA	NA	"K07176_NA_NA_NA"
"105"	"K07177|unclassified; cellular processes and signaling; signal transduction mechanisms"	3800.76761587352	1.87711482926995	0.357490404403112	5.25081178725369	1.51430348695608e-07	1.02041280984111e-06	"K07177"	"Cellular Processes"	"Cellular community - prokaryotes"	" Quorum sensing"	"K07177_Cellular Processes_Cellular community - prokaryotes_ Quorum sensing"
"106"	"K07174|unclassified; cellular processes and signaling; signal transduction mechanisms"	1.92210894050876	6.7484760796812	2.97072492605865	2.2716596950747	0.0231070723426767	0.0442253306807239	"K07174"	NA	NA	NA	"K07174_NA_NA_NA"
"107"	"K07175|unclassified; cellular processes and signaling; signal transduction mechanisms"	1628.83721548834	-1.24394329523265	0.344390765981198	-3.61201117483087	0.000303831469883763	0.000966995257216789	"K07175"	NA	NA	NA	"K07175_NA_NA_NA"
"108"	"K07172|unclassified; cellular processes and signaling; signal transduction mechanisms"	1007.33579275424	-1.62094329238239	0.487522648553754	-3.32485741368314	0.000884637645947283	0.00246810614603508	"K07172"	NA	NA	NA	"K07172_NA_NA_NA"
"109"	"K07173|metabolism; amino acid metabolism; cysteine and methionine metabolism|human diseases; infectious diseases; vibrio cholerae pathogenic cycle"	8644.40780755888	3.14806424481541	0.412126732917751	7.63858297307706	2.19625402546789e-14	1.03018040382103e-12	"K07173"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	"K07173_Metabolism_Overview_ Biosynthesis of amino acids"
"110"	"K07170|unclassified; cellular processes and signaling; signal transduction mechanisms"	7736.99951028406	1.71361575089873	0.301062023645293	5.69190271874903	1.25631429772824e-08	1.06088762919273e-07	"K07170"	NA	NA	NA	"K07170_NA_NA_NA"
"111"	"K07171|unclassified; cellular processes and signaling; signal transduction mechanisms"	3608.65596009097	-0.73463907229005	0.288716482559008	-2.54449993910515	0.0109434330837886	0.0232417305394647	"K07171"	NA	NA	NA	"K07171_NA_NA_NA"
"112"	"K07178|metabolism; enzyme families; protein kinases|genetic information processing; translation; ribosome biogenesis|genetic information processing; translation; ribosome biogenesis in eukaryotes"	393.566613825431	-1.8484342892055	0.788921995561648	-2.34298739242219	0.019130029517881	0.0383751076596583	"K07178"	"Genetic Information Processing"	"Translation"	" Ribosome biogenesis in eukaryotes"	"K07178_Genetic Information Processing_Translation_ Ribosome biogenesis in eukaryotes"
"113"	"K07179|metabolism; enzyme families; protein kinases|genetic information processing; translation; ribosome biogenesis|genetic information processing; translation; ribosome biogenesis in eukaryotes"	0.331704387269439	4.86974264978788	2.97680368163804	1.63589647507699	0.101861255855422	NA	"K07179"	"Genetic Information Processing"	"Translation"	" Ribosome biogenesis in eukaryotes"	"K07179_Genetic Information Processing_Translation_ Ribosome biogenesis in eukaryotes"
"114"	"K00194|metabolism; xenobiotics biodegradation and metabolism; nitrotoluene degradation|metabolism; energy metabolism; methane metabolism"	68.5374890858355	-0.0215526787610115	1.0959853353204	-0.019665116006968	0.984310518789122	0.988426217563119	"K00194"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00194_Metabolism_Overview_ Carbon metabolism"
"115"	"K00197|metabolism; xenobiotics biodegradation and metabolism; nitrotoluene degradation|metabolism; energy metabolism; methane metabolism"	109.383336451909	-0.141206975357985	0.82460103995676	-0.171242781073123	0.864032869842126	0.897828548032559	"K00197"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00197_Metabolism_Overview_ Carbon metabolism"
"116"	"K00196|metabolism; xenobiotics biodegradation and metabolism; nitrotoluene degradation|metabolism; energy metabolism; methane metabolism"	15.6155794480144	-1.65538764246401	2.90116857270138	-0.570593400893841	0.568275292833423	0.648162017129915	"K00196"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00196_Metabolism_Overview_ Carbon metabolism"
"117"	"K00190|metabolism; energy metabolism; carbon fixation pathways in prokaryotes|metabolism; energy metabolism; methane metabolism"	36.166490191525	-1.5491842123394	1.79865630170004	-0.861300856019659	0.389072364355562	0.480162482135826	"K00190"	NA	NA	NA	"K00190_NA_NA_NA"
"118"	"K00198|metabolism; xenobiotics biodegradation and metabolism; nitrotoluene degradation|metabolism; energy metabolism; methane metabolism"	2257.75201556965	3.52732883853821	0.408074940733996	8.64382613691905	5.43612549042064e-18	6.39970538127168e-16	"K00198"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00198_Metabolism_Overview_ Carbon metabolism"
"119"	"K06405|unclassified; cellular processes and signaling; sporulation"	944.547340116558	-1.69747610938783	0.752805417868239	-2.25486702021176	0.0241416769595572	0.0459856054775321	"K06405"	NA	NA	NA	"K06405_NA_NA_NA"
"120"	"K10109|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	3095.41982199124	2.45750874818307	0.36113583834717	6.8049428697813	1.01089344769865e-11	2.56093006750324e-10	"K10109"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K10109_Environmental Information Processing_Membrane transport_ ABC transporters"
"121"	"K10108|environmental information processing; membrane transport; abc transporters|cellular processes; cell motility; bacterial chemotaxis|environmental information processing; membrane transport; transporters"	3156.09927819936	2.41116346671341	0.334069592013567	7.21754845204674	5.2933138402021e-13	1.77547800539516e-11	"K10108"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K10108_Environmental Information Processing_Membrane transport_ ABC transporters"
"122"	"K10107|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	939.138059711775	-2.95801289241213	0.650178333340127	-4.54954085783832	5.37630947002046e-06	2.6350499639186e-05	"K10107"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K10107_Environmental Information Processing_Membrane transport_ ABC transporters"
"123"	"K01828|unclassified; metabolism; others"	221.209462144103	-0.0952854287719102	0.942430410975317	-0.101106063283017	0.919466264909672	0.942543188410052	"K01828"	NA	NA	NA	"K01828_NA_NA_NA"
"124"	"K01829|unclassified; genetic information processing; protein folding and associated processing"	697.950688851776	-2.82764126620524	0.629261110812007	-4.49358973186252	7.00324915751911e-06	3.34240921635491e-05	"K01829"	NA	NA	NA	"K01829_NA_NA_NA"
"125"	"K01826|metabolism; amino acid metabolism; tyrosine metabolism|metabolism; xenobiotics biodegradation and metabolism; benzoate degradation"	1060.13260539462	-1.51123438415838	0.522980716011232	-2.88965603872463	0.00385663552076669	0.00921051697163214	"K01826"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	"K01826_Metabolism_Overview_ Degradation of aromatic compounds"
"126"	"K01825|metabolism; metabolism of terpenoids and polyketides; limonene and pinene degradation|metabolism; xenobiotics biodegradation and metabolism; caprolactam degradation|metabolism; carbohydrate metabolism; butanoate metabolism|metabolism; lipid metabolism; fatty acid metabolism|metabolism; metabolism of terpenoids and polyketides; geraniol degradation|metabolism; carbohydrate metabolism; propanoate metabolism|metabolism; metabolism of other amino acids; beta-alanine metabolism|metabolism; energy metabolism; carbon fixation pathways in prokaryotes|metabolism; amino acid metabolism; lysine degradation|metabolism; amino acid metabolism; tryptophan metabolism|metabolism; amino acid metabolism; valine; leucine and isoleucine degradation|metabolism; lipid metabolism; biosynthesis of unsaturated fatty acids"	2089.01857185229	-1.40215712677725	0.702822658555777	-1.99503688406764	0.0460388572217278	0.0787962653247588	"K01825"	"Metabolism"	"Overview"	" Carbon metabolism"	"K01825_Metabolism_Overview_ Carbon metabolism"
"127"	"K01822|metabolism; lipid metabolism; steroid hormone biosynthesis"	255.07067862054	-2.1798501626834	0.697794509811373	-3.1239141782194	0.00178462501194803	0.00461649658411718	"K01822"	"Metabolism"	"Lipid metabolism"	" Steroid hormone biosynthesis"	"K01822_Metabolism_Lipid metabolism_ Steroid hormone biosynthesis"
"128"	"K01823|metabolism; metabolism of terpenoids and polyketides; terpenoid backbone biosynthesis"	4652.8338508995	0.961558687403692	0.385417410668649	2.49485015670546	0.0126010330160514	0.026388769525069	"K01823"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	"K01823_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"
"129"	"K01820|metabolism; carbohydrate metabolism; pentose and glucuronate interconversions|metabolism; metabolism of terpenoids and polyketides; biosynthesis of ansamycins"	569.393695925145	-3.07097791187098	0.821323751493038	-3.73905893539353	0.00018471042352369	0.000621289290104332	"K01820"	"Metabolism"	"Carbohydrate metabolism"	" Pentose and glucuronate interconversions"	"K01820_Metabolism_Carbohydrate metabolism_ Pentose and glucuronate interconversions"
"130"	"K01821|metabolism; xenobiotics biodegradation and metabolism; dioxin degradation|metabolism; xenobiotics biodegradation and metabolism; benzoate degradation"	7693.53776740443	1.2238576605438	0.260079880531662	4.70569910306771	2.52997447372951e-06	1.34662825711631e-05	"K01821"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	"K01821_Metabolism_Overview_ Degradation of aromatic compounds"
"131"	"K00999|metabolism; carbohydrate metabolism; inositol phosphate metabolism|environmental information processing; signal transduction; phosphatidylinositol signaling system|metabolism; lipid metabolism; glycerophospholipid metabolism"	2.7172839675658	3.86260162741296	2.92296493768459	1.3214669726667	0.186345707911809	0.259166001923211	"K00999"	"Metabolism"	"Carbohydrate metabolism"	" Inositol phosphate metabolism"	"K00999_Metabolism_Carbohydrate metabolism_ Inositol phosphate metabolism"
"132"	"K00998|metabolism; lipid metabolism; glycerophospholipid metabolism|metabolism; amino acid metabolism; glycine; serine and threonine metabolism"	11054.97835554	0.996096202408403	0.257189944496259	3.87299824011157	0.000107504604276698	0.00038465890588635	"K00998"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	"K00998_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"
"133"	"K00995|metabolism; lipid metabolism; glycerophospholipid metabolism"	13337.977001265	0.925277050441174	0.198535791978187	4.66050499621163	3.15434503477722e-06	1.64541160632514e-05	"K00995"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	"K00995_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"
